student_id,student_name,gender,age,department,semester,city,family_income_group,attendance_percentage,login_count,hours_studied_online,videos_watched,assignments_submitted,quiz_attempts,discussion_posts,ai_tool_usage_count,subject,internal_marks,practical_marks,final_exam_marks,total_marks,grade,cgpa,technical_skill_score,aptitude_score,communication_score,interview_score,internship_completed,placement_status,package_lpa,performance_label
102977,Student_102977,Other,20,ECE,6,Mumbai,High,43.75,10,0,2,3,0,1,0,Machine Learning,21.14,10.24,40.17,42.76,C,4.32,43.26,72.87,26.65,2.41,No,Not Placed,0,Poor
102978,Student_102978,Other,25,Data Science,3,Nashik,Low,71.95,44,33.9,31,8,15,4,6,Apache Spark,19.86,20.74,67.06,62.25,B,6.38,55.21,47.84,45.73,54.04,Yes,Placed,10.19,Average
102979,Student_102979,Other,18,ECE,1,Nashik,Middle,83.95,54,69.5,25,10,16,7,7,NLP,30.76,27.58,79.82,81.37,A,7.81,75.42,65.18,80.82,100,Yes,Placed,4.88,Good
102980,Student_102980,Female,25,ECE,5,Nashik,Upper Middle,90.18,56,54.15,35,12,15,6,15,Machine Learning,25.07,16.44,64.05,61.79,B,6.2,36.98,29.46,99.21,49.34,Yes,Not Placed,0,Average
102981,Student_102981,Male,21,ECE,4,Mumbai,Low,57.51,29,37.71,21,7,11,0,2,Deep Learning,27.1,20.8,60.8,64.59,B,6.54,44.2,47.26,34.24,64.44,No,Not Placed,0,Average
102982,Student_102982,Male,24,Data Science,4,Nagpur,Middle,47.45,11,,6,4,1,0,0,Deep Learning,3.05,6.37,12.63,12.85,C,1.23,0,20.23,19.7,0,No,Not Placed,0,Poor
102983,Student_102983,Other,25,CSE,1,Pune,Upper Middle,76.61,43,43.96,13,10,12,9,8,Machine Learning,22.19,20.61,68.0,64.38,B,6.22,41.77,57.37,65.31,53.38,No,Not Placed,0,Average
102984,Student_102984,Other,23,Data Science,5,Thane,Middle,65.25,45,16.02,18,6,12,4,7,NLP,16.87,13.97,34.19,39.06,C,4.02,17.76,25.2,53.84,26.56,No,Not Placed,0,Poor
102985,Student_102985,Other,21,IT,3,Nagpur,Low,48.37,7,5.52,10,1,6,4,0,Deep Learning,16.87,9.95,44.94,41.76,C,4.18,25.54,50.09,51.39,44.11,No,Not Placed,0,Poor
102986,Student_102986,Female,19,CSE,7,Mumbai,Low,75.75,34,51.41,22,5,14,2,6,NLP,24.49,11.83,48.47,50.49,C,4.8,57.13,35.21,,43.61,Yes,Not Placed,0,Poor
102987,Student_102987,Male,23,Data Science,2,Nashik,High,82.35,62,58.14,30,10,15,5,10,NLP,17.65,22.47,30.94,43.69,C,4.35,47.95,1.28,60.19,61.63,Yes,Not Placed,0,Poor
102988,Student_102988,Female,24,CSE,1,Kolhapur,Low,87.42,55,63.2,28,8,14,5,11,NLP,29.1,19.98,67.34,68.81,B,6.76,40.52,56.23,83.12,54.1,Yes,Not Placed,0,Average
102989,Student_102989,Male,21,Data Science,7,Thane,Low,77.02,43,30.18,17,12,11,7,7,Big Data,23.39,19.03,44.59,52.53,C,5.09,39.87,29.35,51.17,,Yes,Not Placed,0,Poor
102990,Student_102990,,23,ECE,1,Pune,Upper Middle,72.3,51,33.04,24,8,11,5,4,Machine Learning,24.52,18.87,69.05,65.5,B,6.71,57.02,45.67,54.31,35.28,No,Not Placed,0,Average
102991,Student_102991,Male,22,Data Science,4,Pune,Middle,62.72,30,420,11,5,10,4,2,Big Data,25.19,24.18,61.68,65.86,B,6.52,63.43,44.49,59.26,27.54,No,Not Placed,0,Average
102992,Student_102992,Other,19,AIML,6,Mumbai,Low,73.67,12,36.53,18,5,10,2,4,NLP,28.15,21.61,68.4,69.72,B,7.09,85.15,91.01,36.96,54.5,No,Not Placed,0,Average
102993,Student_102993,Female,18,IT,6,Pune,Upper Middle,74.49,38,31.82,26,9,9,4,5,Big Data,23.17,12.54,43.0,47.24,C,4.47,33.51,47.61,44.41,39.62,No,Not Placed,0,Poor
102994,Student_102994,Male,20,AIML,4,Kolhapur,Lower Middle,87.52,10,38.51,18,7,6,1,3,Machine Learning,40,21.92,84.46,86.85,A+,8.76,53.8,73.13,74.64,64.66,Yes,Not Placed,0,Excellent
102995,Student_102995,Female,25,AIML,1,Satara,Upper Middle,82.52,27,48.78,23,8,11,4,6,Apache Spark,27.84,17.62,67.18,66.21,B,6.6,80.58,72.83,52.37,48.37,Yes,Not Placed,0,Average
102996,Student_102996,Other,24,AIML,5,Pune,Upper Middle,,45,54.98,25,9,15,6,12,Big Data,26.13,18.5,57.64,60.76,B,6.2,40.73,44.57,65.56,59.85,No,Not Placed,0,Average
102997,Student_102997,Other,20,IT,7,Thane,High,82.75,32,69.2,26,12,13,7,9,Big Data,34.79,23.59,91.91,87.77,A+,9.0,80.78,40.25,75.07,75.4,Yes,Placed,13.83,Excellent
102998,Student_102998,Male,24,Data Science,4,Nashik,Low,71.78,30,46.44,15,9,11,4,7,Big Data,33.19,30,91.28,90.53,A+,8.81,84.59,60.7,47.29,47.83,No,Not Placed,0,Excellent
102999,Student_102999,Female,25,Data Science,1,Mumbai,Upper Middle,56.3,38,0,17,7,12,3,8,Deep Learning,8.27,1.68,14.45,14.54,C,1.16,0,,58.0,0,No,Not Placed,0,Poor
103000,Student_103000,Female,21,AIML,5,Nashik,Low,75.2,40,43.37,19,10,7,1,3,Big Data,25.97,13.84,54.67,56.04,B,5.51,35.73,33.32,44.32,29.32,No,Not Placed,0,Average
100262,Student_100262,Male,24,AIML,3,Kolhapur,Upper Middle,75.04,24,20.64,18,8,8,5,7,Machine Learning,22.62,19.43,64.43,62.14,B,6.03,42.53,22.32,69.1,50.01,No,Not Placed,0,Average
101799,Student_101799,Other,24,Cyber Security,5,Mumbai,Lower Middle,56.52,19,15.47,8,6,7,2,5,Deep Learning,18.53,7.04,39.35,38.27,C,3.53,29.94,45.0,37.04,11.69,No,Not Placed,0,Poor
100231,Student_100231,Male,25,IT,7,Nagpur,Upper Middle,74.37,34,67.36,21,10,9,3,6,Big Data,,24.82,59.3,71.3,A,6.79,60.51,53.57,55.74,60.18,No,Not Placed,0,Good
100690,Student_100690,Female,21,Data Science,3,Nagpur,High,76.48,43,55.25,22,8,6,4,4,Statistics,25.23,16.29,66.86,63.22,B,5.89,56.87,47.09,76.31,44.25,No,Not Placed,0,Average
101217,Student_101217,Male,22,ECE,7,Kolhapur,,68.29,25,52.91,22,7,9,0,3,Apache Spark,35.48,24.82,58.95,72.63,A,7.29,67.72,48.95,,49.23,No,Not Placed,0,Good
102769,Student_102769,Male,22,CSE,3,Pune,Lower Middle,72.13,25,71.2,19,9,12,1,5,Machine Learning,18.81,17.05,60.82,55.89,B,5.31,42.38,33.59,86.86,61.65,Yes,Not Placed,0,Average
102007,Student_102007,Male,24,CSE,7,Mumbai,Upper Middle,75.5,13,500,20,6,7,0,6,Big Data,17.21,13.25,,51.36,C,5.5,53.84,74.45,35.34,33.82,No,Not Placed,0,Poor
100731,Student_100731,Other,19,ECE,5,Nagpur,Middle,75.96,27,45.67,26,10,15,5,9,Big Data,22.03,15.96,55.67,55.0,B,5.44,38.79,33.97,61.63,38.76,No,Not Placed,0,Average
101205,Student_101205,Other,18,CSE,2,Pune,Low,82.45,43,47.44,22,8,13,5,7,Apache Spark,33.99,27.45,71.74,79.66,A,8.1,78.11,48.62,69.21,68.24,Yes,Placed,13.69,Good
101269,Student_101269,Male,18,Data Science,4,Nagpur,Upper Middle,71.71,20,45.52,24,4,7,1,6,Statistics,20.29,23.66,52.51,57.25,B,5.42,41.76,51.14,66.88,48.07,Yes,Not Placed,0,Average
100525,Student_100525,Other,22,ECE,6,Nagpur,Low,90.22,55,66.35,31,12,14,12,11,Machine Learning,39.84,27.36,61.0,78.62,A,8.53,58.49,64.13,79.87,88.8,No,Placed,11.05,Good
100426,Student_100426,Female,24,AIML,2,Mumbai,High,59.04,35,42.56,28,8,9,4,2,Apache Spark,18.48,19.48,55.01,54.34,C,5.25,32.71,32.74,41.13,32.11,No,Not Placed,0,Poor
102329,Student_102329,Female,25,Data Science,6,Kolhapur,Upper Middle,71.14,33,31.02,19,9,10,3,6,NLP,27.71,22.03,55.75,63.35,B,6.36,67.93,73.62,74.34,40.29,Yes,Placed,3.84,Average
102443,Student_102443,Other,18,CSE,6,Nagpur,Middle,72.58,56,19.69,25,9,8,4,12,NLP,15.78,18.84,49.35,49.07,C,5.04,42.5,44.65,73.01,65.16,Yes,Not Placed,0,Poor
101892,Student_101892,Other,18,Cyber Security,7,Thane,High,87.29,59,94.9,35,12,14,10,10,Statistics,29.98,27.96,67.13,74.69,A,7.66,92.74,,91.13,93.58,Yes,Placed,3.03,Good
102034,Student_102034,Female,23,IT,8,,Low,67.32,20,38.22,14,9,5,5,4,Statistics,30.68,23.24,67.68,72.34,A,7.08,100,82.56,38.2,63.54,No,Not Placed,0,Good
101542,Student_101542,Male,21,IT,4,Nashik,Middle,70.18,24,6.4,15,5,6,4,7,Machine Learning,24.28,28.2,54.18,64.09,B,6.53,48.16,60.6,26.31,40.56,No,Not Placed,0,Average
102760,Student_102760,Other,20,IT,5,Thane,Low,80.99,36,48.53,21,7,7,3,6,Deep Learning,27.8,26.25,77.96,77.34,A,7.84,81.49,80.65,54.32,77.9,Yes,Placed,10.06,Good
102794,Student_102794,Other,19,Cyber Security,7,Nashik,Lower Middle,63.68,25,26.11,17,7,3,0,4,Apache Spark,26.25,14.6,47.7,53.28,C,5.29,65.71,33.86,56.38,54.66,No,Not Placed,0,Poor
102932,Student_102932,Male,25,ECE,6,Mumbai,High,75.04,36,28.65,22,7,10,5,8,Machine Learning,12.8,12.08,60.75,48.03,C,5.06,36.63,63.09,35.42,39.35,Yes,Not Placed,0,Poor
101153,Student_101153,Male,18,ECE,1,Thane,Middle,71.6,34,34.96,22,9,9,7,9,Apache Spark,25.03,11.76,69.32,61.28,B,6.3,88.16,61.24,50.05,55.2,No,Not Placed,0,Average
101602,Student_101602,Male,22,Cyber Security,2,,Middle,95.19,59,79.1,46,12,18,11,16,NLP,25.54,28.8,89.09,82.9,A,8.52,96.95,67.8,96.53,85.69,No,Placed,11.08,Good
102789,Student_102789,Male,20,IT,8,Nagpur,Middle,56.27,21,14.8,18,6,7,2,1,NLP,15.96,4.04,44.46,36.9,C,3.56,44.4,30.99,28.44,5.69,No,Not Placed,0,Poor
102668,Student_102668,Other,24,AIML,7,Kolhapur,Low,73.25,18,21.47,22,9,10,0,0,Deep Learning,18.53,11.02,55.42,48.95,C,4.11,59.84,39.69,45.88,35.82,No,Not Placed,0,Poor
102447,Student_102447,Male,21,AIML,3,Pune,High,81.47,45,29.98,36,9,8,2,8,Apache Spark,30.6,12.3,67.03,64.67,B,6.3,59.43,69.24,56.87,56.11,No,Not Placed,0,Average
102506,Student_102506,Male,21,ECE,3,Nagpur,High,78.59,31,34.5,11,8,8,5,4,Deep Learning,33.33,23.1,64.43,72.62,A,7.12,60.89,45.94,43.87,57.95,Yes,Placed,4.61,Good
100826,Student_100826,Female,19,CSE,3,Mumbai,,71.77,37,50.41,21,8,10,4,5,NLP,30.47,23.45,67.91,72.44,A,7.04,60.88,56.84,43.33,62.99,No,Not Placed,0,Good
100263,Student_100263,Male,25,Data Science,6,Satara,,60.9,23,26.44,9,6,3,1,0,Statistics,15.24,9.51,41.76,38.65,C,3.93,40.02,44.94,21.19,63.89,No,Not Placed,0,Poor
101422,Student_101422,Female,18,Data Science,4,Kolhapur,Middle,88.4,33,64.98,22,4,9,2,4,Deep Learning,28.73,26.71,95.63,87.17,A+,8.76,91.21,65.93,90.13,100,Yes,Placed,7.61,Excellent
100294,Student_100294,Male,21,Data Science,8,Nashik,Middle,66.99,31,14.0,12,6,9,2,5,Machine Learning,27.14,17.2,55.25,59.44,B,6.46,46.2,11.29,36.09,43.96,Yes,Not Placed,0,Average
101591,Student_101591,Male,19,IT,3,Pune,Lower Middle,62.6,25,17.56,14,3,8,0,2,Big Data,24.13,11.15,56.23,53.65,C,5.81,33.98,51.01,57.55,32.39,No,Not Placed,0,Poor
101730,Student_101730,Other,18,ECE,4,Nagpur,High,74.83,28,23.58,19,7,7,5,6,Deep Learning,22.12,13.01,52.01,51.26,C,5.27,52.27,23.31,73.93,37.31,No,Not Placed,0,Poor
101800,Student_101800,Female,24,ECE,6,Nagpur,Middle,86.17,66,48.56,28,12,17,9,12,Big Data,22.36,16.26,60.88,58.05,B,6.15,25.87,43.67,75.29,37.84,No,Not Placed,0,Average
100833,Student_100833,Female,24,Data Science,3,Kolhapur,Low,81.84,24,54.09,18,8,10,2,4,NLP,35.53,21.58,81.19,81.63,A,8.32,74.65,81.16,56.21,53.35,Yes,Placed,6.79,Good
100612,Student_100612,Other,19,CSE,8,Nashik,Middle,90.19,60,72.24,34,10,18,6,11,Statistics,26.54,23.86,65.01,68.32,B,6.73,62.38,58.39,51.59,,No,Not Placed,0,Average
101228,Student_101228,Other,18,ECE,8,Kolhapur,High,69.91,24,42.54,19,5,8,2,1,Machine Learning,23.93,17.96,46.58,53.22,C,5.47,49.87,36.44,61.5,52.56,No,Not Placed,0,Poor
101816,Student_101816,Female,19,Data Science,1,Nashik,Middle,77.41,24,64.67,22,9,7,3,3,Apache Spark,37.22,28.82,72.7,83.48,A,8.09,82.43,79.52,61.13,45.66,Yes,Not Placed,0,Good
102198,Student_102198,Other,18,Cyber Security,5,Kolhapur,Low,64.94,46,,13,5,7,3,5,Apache Spark,14.09,8.71,38.89,35.82,C,3.22,10.28,42.05,61.44,29.41,Yes,Not Placed,0,Poor
102336,Student_102336,Other,18,AIML,6,Mumbai,Upper Middle,54.3,7,0,4,3,5,0,0,Deep Learning,,0,11.54,5.77,C,0.79,0,0,41.51,0,No,Not Placed,0,Poor
102177,Student_102177,Female,18,Data Science,8,Pune,High,84.29,45,84.45,28,7,9,4,10,Apache Spark,,29.18,99.06,97.28,A+,9.93,81.35,88.77,61.33,80.14,Yes,Placed,11.37,Excellent
102738,Student_102738,Other,18,AIML,1,Nagpur,Middle,79.83,52,50.29,27,9,9,7,10,Deep Learning,26.2,17.78,71.85,67.42,B,6.73,92.27,44.67,66.02,71.34,No,Not Placed,0,Average
102416,Student_102416,Other,21,AIML,6,Pune,Upper Middle,60.51,19,17.3,10,5,2,0,1,Statistics,15.93,15.61,46.96,45.83,C,4.51,30.92,,13.85,49.73,No,Not Placed,0,Poor
100043,Student_100043,Male,21,AIML,2,Pune,Lower Middle,85.24,46,48.71,19,10,12,5,9,Apache Spark,32.31,20.45,50.58,63.16,B,6.24,68.45,52.34,,57.87,No,Placed,5.83,Average
101989,Student_101989,Male,21,CSE,3,Pune,Upper Middle,79.6,35,67.27,27,9,14,4,6,Apache Spark,36.33,27.52,83.98,87.58,A+,8.36,65.85,82.42,69.25,,Yes,Placed,9.57,Excellent
101009,Student_101009,Male,24,IT,1,Thane,Lower Middle,80.51,45,65.03,29,12,10,3,7,NLP,26.23,20.01,75.59,70.8,A,7.02,55.87,56.94,74.11,40.07,Yes,Placed,7.27,Good
101706,Student_101706,Male,25,AIML,6,Thane,Low,90.01,62,60.03,26,12,15,6,9,Machine Learning,25.42,18.91,60.67,62.01,B,6.61,36.89,52.42,86.44,67.16,No,Not Placed,0,Average
101929,Student_101929,Other,21,IT,6,Kolhapur,Middle,73.11,35,57.75,26,10,13,6,5,Apache Spark,21.81,20.96,52.26,56.46,B,5.47,,50.38,59.0,,No,Not Placed,0,Average
102137,Student_102137,Male,18,CSE,8,Thane,Upper Middle,81.79,32,55.11,,10,7,2,6,Apache Spark,37.84,30,72.44,84.6,A,8.73,92.8,89.29,48.59,71.29,No,Not Placed,0,Good
100507,Student_100507,Male,23,IT,2,Pune,Low,80.99,43,55.96,20,10,13,4,8,NLP,18.63,21.46,40.33,48.44,C,5.19,38.1,50.98,78.19,41.07,Yes,Not Placed,0,Poor
101990,Student_101990,Other,22,ECE,4,Kolhapur,Low,72.75,25,36.82,13,5,9,2,4,Machine Learning,28.9,25.87,70.28,74.06,A,7.44,40.31,53.18,49.33,36.69,Yes,Not Placed,0,Good
102373,Student_102373,Female,18,Cyber Security,1,,Lower Middle,69.42,33,58.35,22,10,12,1,7,Big Data,27.08,16.42,56.0,59.26,B,6.27,53.6,41.1,43.96,40.24,No,Not Placed,0,Average
101147,Student_101147,Other,22,CSE,5,Nagpur,Lower Middle,58.22,0,9.2,6,2,5,0,0,Statistics,25.91,16.78,56.41,58.82,B,6.16,48.1,52.93,35.17,48.93,No,Not Placed,0,Average
101995,Student_101995,Other,21,Data Science,4,Nagpur,Middle,77.35,41,52.65,20,9,7,4,5,Statistics,21.55,25.37,36.77,51.46,C,5.54,58.88,61.73,33.28,86.82,No,Not Placed,0,Poor
102398,Student_102398,Female,24,Cyber Security,1,Kolhapur,Lower Middle,74.76,40,12.49,24,8,9,2,6,Big Data,2.13,8.51,41.93,28.23,C,2.92,18.39,32.33,51.52,24.99,No,Not Placed,0,Poor
101026,Student_101026,Female,21,Data Science,5,Kolhapur,Upper Middle,68.44,28,33.68,10,5,6,4,5,Apache Spark,,22.36,79.65,78.89,A,7.32,67.82,89.79,42.2,71.55,No,Not Placed,0,Good
100323,Student_100323,Male,22,Data Science,8,Thane,Middle,73.53,25,,26,8,11,6,4,Statistics,32.2,9.68,59.18,60.19,B,6.28,64.72,60.52,36.29,33.39,No,Not Placed,0,Average
101041,Student_101041,Other,23,ECE,3,Kolhapur,Middle,73.14,18,31.48,14,4,5,2,4,Machine Learning,26.45,23.35,62.59,66.69,B,6.89,49.24,65.59,37.49,48.72,No,Not Placed,0,Average
101289,Student_101289,Female,23,ECE,7,Nagpur,Upper Middle,81.46,37,74.26,28,12,15,7,11,Deep Learning,26.77,25.48,90.48,82.31,A,8.61,76.21,43.2,77.59,87.61,No,Not Placed,0,Good
101740,Student_101740,Other,20,AIML,2,Mumbai,High,69.97,41,29.18,26,9,7,5,4,Deep Learning,16.49,17.61,39.15,43.68,C,4.16,27.9,25.13,41.06,28.22,No,Not Placed,0,Poor
100469,Student_100469,Female,25,AIML,1,Satara,Low,,57,66.74,34,12,17,9,12,Machine Learning,31.14,30,,82.29,A,8.29,75.02,61.37,90.6,87.54,No,Placed,12.45,Good
102637,Student_102637,Male,19,CSE,4,Satara,High,77.73,36,37.71,17,9,11,3,7,Apache Spark,30.35,20.21,69.01,70.74,A,7.83,45.63,45.53,72.83,37.92,No,Not Placed,0,Good
100478,Student_100478,Other,23,Data Science,6,Pune,Lower Middle,70.61,38,51.1,24,8,13,7,7,NLP,33.5,27.5,79.47,83.2,A,8.74,52.89,52.11,57.54,97.87,Yes,Placed,10.17,Good
101928,Student_101928,Female,25,IT,6,Mumbai,Upper Middle,74.86,49,54.33,19,6,8,8,7,Apache Spark,25.79,9.02,71.53,61.12,B,6.01,49.04,48.52,51.57,50.74,No,Not Placed,0,Average
101001,Student_101001,Male,22,ECE,3,Satara,Upper Middle,88.88,50,55.7,24,12,10,7,8,Big Data,30.04,28.22,,68.88,B,7.32,42.01,56.49,75.85,59.9,No,Not Placed,0,Average
102264,Student_102264,Other,20,Cyber Security,2,Thane,Upper Middle,61.75,12,35.66,17,7,9,0,7,Apache Spark,22.04,24.47,62.19,63.94,B,6.33,60.65,51.3,59.43,61.49,No,Not Placed,0,Average
101401,Student_101401,Female,22,ECE,8,Kolhapur,Middle,,47,62.16,31,11,19,6,10,Statistics,,21.66,77.39,80.34,A,8.06,78.39,59.88,84.41,90.32,No,Placed,9.94,Good
101786,Student_101786,Other,22,CSE,5,Nagpur,Upper Middle,,23,49.24,21,9,10,2,6,Statistics,23.91,16.55,56.77,57.35,B,5.73,60.74,47.53,19.18,57.52,No,Not Placed,0,Average
101028,Student_101028,Other,23,CSE,5,,Low,80.63,44,65.83,26,7,10,3,10,Big Data,33.2,27.39,95.35,90.84,A+,9.13,88.68,87.91,53.96,93.42,No,Placed,7.75,Excellent
100107,Student_100107,Male,22,IT,5,Pune,Low,75.17,41,19.66,16,9,7,0,1,Machine Learning,22.52,13.88,45.33,48.81,C,5.4,43.37,38.31,57.7,8.02,No,Not Placed,0,Poor
102353,Student_102353,Male,21,IT,7,Kolhapur,Low,69.86,33,41.8,22,5,10,5,2,Deep Learning,21.42,21.16,63.55,61.94,B,6.02,54.33,41.64,42.16,42.99,Yes,Not Placed,0,Average
101086,Student_101086,Other,24,Data Science,4,Mumbai,Low,80.93,42,7.04,23,10,16,3,9,Machine Learning,11.83,11.35,37.55,35.21,C,3.62,5.07,2.71,58.9,41.45,No,Not Placed,0,Poor
101171,Student_101171,Other,24,Data Science,4,Satara,Low,77.11,46,47.63,25,10,7,8,12,Machine Learning,29.4,21.54,65.51,69.17,B,6.98,47.8,45.17,50.36,58.34,Yes,Not Placed,0,Average
100865,Student_100865,Female,24,Data Science,3,Pune,Low,82.23,41,62.23,25,6,14,4,6,Big Data,38.76,28.78,95.08,95.8,A+,9.61,93.63,81.17,,59.89,Yes,Placed,4.76,Excellent
102776,Student_102776,Other,25,CSE,8,Kolhapur,High,76.58,45,62.11,21,9,11,7,12,Deep Learning,29.29,27.83,72.47,76.75,A,7.71,82.74,70.59,59.13,61.79,No,Not Placed,0,Good
100190,Student_100190,Female,22,AIML,5,Nagpur,Middle,55.22,24,19.86,13,3,9,5,3,Apache Spark,25.47,19.91,48.71,56.73,B,5.83,49.1,17.78,39.49,46.06,No,Not Placed,0,Average
100219,Student_100219,Female,23,ECE,1,Pune,Upper Middle,77.05,22,32.55,26,10,9,5,6,Big Data,21.48,20.9,52.55,56.32,B,5.57,47.88,37.5,60.25,40.2,No,Not Placed,0,Average
100464,Student_100464,Female,19,ECE,2,Nashik,Lower Middle,77.02,24,46.91,18,9,9,2,1,Machine Learning,40,30,85.24,92.62,A+,9.24,96.75,77.66,54.7,69.5,No,Placed,11.31,Excellent
100419,Student_100419,Male,21,Data Science,1,Kolhapur,Upper Middle,53.55,21,6.41,10,4,7,1,1,Machine Learning,23.07,17.17,62.97,60.24,B,6.32,54.46,49.18,18.88,25.69,Yes,Not Placed,0,Average
100439,Student_100439,Male,23,Data Science,3,Kolhapur,Lower Middle,74.65,47,75.05,19,8,10,5,8,Big Data,34.75,26.82,77.29,82.59,A,8.22,54.72,48.43,58.85,43.75,Yes,Not Placed,0,Good
102278,Student_102278,Other,22,Data Science,6,Thane,Lower Middle,79.97,39,52.03,27,11,14,5,9,Deep Learning,17.12,20.67,55.28,54.26,C,4.93,38.82,29.33,67.68,61.01,No,Not Placed,0,Poor
100260,Student_100260,Male,19,Cyber Security,2,Kolhapur,High,98,53,81.47,38,12,11,10,11,Statistics,35.72,25.83,81.06,84.54,A,8.54,69.08,45.42,77.22,82.53,Yes,Placed,6.69,Good
100968,Student_100968,Male,20,Cyber Security,4,Nagpur,Lower Middle,98,57,69.45,33,12,14,7,10,Machine Learning,31.88,25.45,73.2,77.47,A,8.06,60.18,66.09,92.02,94.05,Yes,Placed,6.8,Good
100258,Student_100258,Male,24,Cyber Security,1,Nagpur,High,80.27,28,55.99,23,11,12,3,5,Big Data,28.49,19.75,50.45,59.76,B,5.72,47.94,62.28,71.83,53.3,No,Not Placed,0,Average
100050,Student_100050,Other,20,CSE,5,Pune,Middle,70.34,57,55.94,32,7,12,7,8,NLP,,18.06,45.18,49.33,C,4.88,26.49,27.39,49.48,27.8,No,Not Placed,0,Poor
101693,Student_101693,Male,19,AIML,8,,Middle,86.69,24,58.59,18,9,7,3,7,Apache Spark,30.07,14.5,68.54,66.49,B,6.7,41.49,53.23,46.5,27.03,No,Not Placed,0,Average
100853,Student_100853,Female,19,CSE,8,Thane,Middle,78.87,33,30.46,13,7,7,4,7,Statistics,25.67,12.45,55.27,55.18,B,6.01,35.11,34.6,53.36,16.59,No,Not Placed,0,Average
101465,Student_101465,Female,25,AIML,6,Pune,Low,74.84,32,21.53,15,6,10,5,6,NLP,28.01,17.48,64.69,65.0,B,6.56,47.96,58.65,72.84,45.53,No,Not Placed,0,Average
100608,Student_100608,Male,23,Cyber Security,1,Satara,Low,78.98,34,55.1,24,9,14,4,9,Statistics,28.33,28.28,62.18,71.19,A,7.22,75.7,47.99,43.81,57.11,No,Not Placed,0,Good
101371,Student_101371,Other,18,ECE,2,Nagpur,Low,57.62,8,13.91,10,5,5,2,5,Statistics,25.29,16.31,60.32,60.0,B,5.83,53.62,54.74,49.74,22.96,Yes,Not Placed,0,Average
100913,Student_100913,Other,20,Data Science,5,Nashik,Low,68.77,32,30.87,20,9,8,1,8,Machine Learning,17.28,11.93,45.69,43.75,C,4.74,49.44,27.46,59.49,29.5,Yes,Placed,10.63,Poor
101294,Student_101294,Male,22,ECE,1,Kolhapur,High,62.03,31,3.5,12,8,9,2,4,Machine Learning,4.95,15.42,44.17,36.07,C,3.23,16.45,49.49,43.52,25.82,No,Not Placed,0,Poor
102817,Student_102817,Other,23,Data Science,4,Nagpur,High,84.22,56,67.98,37,12,15,8,11,Apache Spark,24.14,20.49,59.11,61.32,B,5.68,60.45,48.02,47.46,63.19,No,Not Placed,0,Average
100327,Student_100327,Male,18,Cyber Security,1,Satara,High,68.75,48,67.41,34,12,13,9,12,Machine Learning,32.8,22.3,87.08,83.01,A,8.2,75.78,52.58,76.51,71.85,No,Placed,11.62,Good
102475,Student_102475,Male,24,IT,5,Mumbai,Upper Middle,53.32,26,16.08,5,5,6,3,1,Statistics,11.38,7.86,38.85,33.2,C,3.27,31.14,30.4,18.96,11.36,No,Not Placed,0,Poor
101231,Student_101231,Other,21,AIML,1,Nashik,Low,67.05,30,21.82,13,8,9,1,3,Machine Learning,25.26,24.22,51.73,60.95,B,6.02,49.43,,45.45,24.02,Yes,Not Placed,0,Average
100755,Student_100755,Male,21,Cyber Security,3,Pune,High,62.19,6,41.67,23,9,10,6,8,Statistics,17.97,19.02,36.27,44.29,C,4.34,17.15,30.98,32.61,40.43,No,Not Placed,0,Poor
100531,Student_100531,Male,21,Data Science,7,Mumbai,Upper Middle,,53,70.11,32,12,15,6,12,Machine Learning,33.24,15.13,94.6,82.32,A,7.86,91.34,48.63,70.99,91.93,No,Not Placed,0,Good
101162,Student_101162,Male,19,CSE,1,Thane,High,73.26,27,31.92,14,4,1,3,2,Deep Learning,27.61,20.06,63.31,65.74,B,6.05,51.75,38.55,50.89,70.92,No,Not Placed,0,Average
102265,Student_102265,Other,25,IT,7,Nagpur,Upper Middle,69.8,24,13.59,26,5,13,5,8,Statistics,24.76,18.39,44.67,53.16,C,5.46,65.0,42.7,40.91,49.96,No,Not Placed,0,Poor
101558,Student_101558,Male,19,IT,1,Thane,Upper Middle,64.36,30,18.69,9,3,8,2,3,Big Data,12.3,9.57,,41.76,C,4.89,46.24,26.29,36.15,39.99,No,Not Placed,0,Poor
101579,Student_101579,Other,23,CSE,3,Satara,Middle,5,49,78.42,23,12,13,4,4,NLP,40,22.45,71.63,80.78,A,8.23,63.17,65.23,55.67,74.93,No,Not Placed,0,Good
101142,Student_101142,Male,24,CSE,3,Kolhapur,Middle,72.66,31,57.57,20,11,10,3,10,Statistics,26.56,22.39,61.55,65.62,B,6.52,48.54,79.31,53.67,61.79,Yes,Not Placed,0,Average
100232,Student_100232,Male,22,AIML,1,Nashik,Low,84.0,52,42.12,35,10,10,10,10,Apache Spark,27.6,13.09,48.54,53.69,C,5.12,34.55,45.76,64.43,49.72,No,Not Placed,0,Poor
100287,Student_100287,Other,23,CSE,6,Nashik,Upper Middle,72.54,33,32.16,19,12,12,7,6,NLP,23.29,20.97,66.77,64.84,B,6.74,29.17,42.93,46.75,32.99,No,Not Placed,0,Average
101307,Student_101307,Other,23,AIML,6,Thane,High,86.78,42,46.89,23,9,7,5,9,Deep Learning,34.35,28.84,74.1,82.04,A,7.81,81.67,85.02,49.98,93.64,No,Not Placed,0,Good
